Date,Open,High,Low,Close,Volume,trend
03/29/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
03/30/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
03/31/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/01/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/02/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/05/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/06/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/07/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/08/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/09/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/12/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/13/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/14/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/15/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/16/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/19/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/20/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/21/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/22/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/23/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/26/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/27/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/28/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/29/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
04/30/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
05/03/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
05/04/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
05/05/2004,38.387501,38.387501,38.387501,38.387501,0,bearish
05/06/2004,118.625,122.5,113.800003,115.887497,19760,bearish
05/07/2004,116.25,116.25,111.099998,111.824997,31344,bearish
05/10/2004,111,112,109.512497,111.099998,4904,bullish
05/11/2004,114,114,103.75,105.3125,21032,bearish
05/12/2004,102.25,108.75,91.5,98.449997,134928,bearish
05/13/2004,90.012497,100,88.75,95.824997,55456,bullish
05/14/2004,97.5,98.75,87.5,89.037498,31144,bearish
05/17/2004,85,85,71.525002,74.537498,33968,bearish
05/18/2004,80.25,82.5,75,80.037498,29128,bearish
05/19/2004,84.5,88.5,82.125,85.550003,39960,bullish
05/20/2004,86.25,86.25,82.5,83.512497,32104,bearish
05/21/2004,81.275002,82.5,79.025002,80.787498,31176,bearish
05/24/2004,80.75,89.987503,80.75,89.587502,54792,bullish
05/25/2004,87.75,87.75,83,86,32648,bearish
05/26/2004,88.75,90,86,86.724998,18416,bearish
05/27/2004,87.5,89.362503,86.449997,86.987503,14072,bearish
05/28/2004,87.5,87.5,82.5,83.150002,17040,bearish
05/31/2004,79.125,81.224998,77.699997,79.212502,11976,bullish
06/01/2004,82.462502,84.75,79.387497,80.112503,29320,bearish
06/02/2004,82.125,82.125,79.775002,80,4560,bearish
06/03/2004,82,83.349998,78.300003,78.675003,13808,bearish
06/04/2004,81.237503,81.25,77.25,78.462502,23944,bearish
06/07/2004,80,80,78.25,79.224998,9608,bearish
06/08/2004,78.400002,79.224998,76.612503,77.474998,10272,bearish
06/09/2004,77.5,81.224998,77.375,79.925003,31424,bullish
06/10/2004,81.25,91.25,80,87.237503,54480,bullish
06/11/2004,91.262497,102,91.262497,93.612503,1495680,bullish
06/14/2004,93.387497,93.75,85.75,86.349998,295448,bearish
06/15/2004,88,89.25,85.712502,86.8125,172688,bearish
06/16/2004,87.5,87.849998,85.5,85.912498,62312,bearish
06/17/2004,85.625,86.925003,85.625,86.162498,30208,bullish
06/18/2004,86.362503,93.25,86.362503,88.974998,91440,bullish
06/21/2004,90,92,86.800003,88.025002,49328,bearish
06/22/2004,88,88.25,85.5,85.974998,20064,bearish
06/23/2004,86.875,87.5,82.824997,84.300003,22912,bearish
06/24/2004,84.987503,86.5,83.275002,85.699997,21592,bullish
06/25/2004,85,87.5,85,85.699997,60280,bullish
06/28/2004,87.199997,91.25,87.199997,89.849998,100536,bullish
06/29/2004,91.25,91.474998,88.125,89.237503,47952,bearish
06/30/2004,89,90.25,87,87.25,20576,bearish
07/01/2004,88.487503,88.962502,87.525002,88.349998,15168,bearish
07/02/2004,89.5,93,89.5,91.4375,123232,bullish
07/05/2004,91,91.625,87.75,88.375,22040,bearish
07/06/2004,88.137497,90,88.137497,89.212502,39312,bullish
07/07/2004,90,90.75,87.5,88.112503,39640,bearish
07/08/2004,87.5,90.037498,83.737503,84.4375,80424,bearish
07/09/2004,78.775002,86.25,78.0625,85.625,29280,bullish
07/12/2004,86.25,88.212502,85,87.300003,22272,bullish
07/13/2004,88.762497,90.25,88,88.337502,48160,bearish
07/14/2004,89.987503,92.5,88.875,90.612503,74376,bullish
07/15/2004,91.75,91.949997,90.5625,90.900002,36024,bearish
07/16/2004,93.724998,95.5,92.525002,93.974998,167704,bullish
07/19/2004,95.25,97.199997,93.75,95.412498,174480,bullish
07/20/2004,96,98.25,94.775002,97.1875,157816,bullish
07/21/2004,99.762497,99.762497,95.5,96.324997,129968,bearish
07/22/2004,97.5,97.5,95.512497,95.824997,64272,bearish
07/23/2004,97.5,97.5,95.775002,96.862503,42576,bearish
07/26/2004,97,97.375,96.125,96.9375,29512,bearish
07/27/2004,96.9375,96.9375,96.9375,96.9375,0,bearish
07/28/2004,100.5,103,99,101.0625,182768,bullish
07/29/2004,101.5,101.962502,99,100.262497,93344,bearish
07/30/2004,102.25,102.25,100,100.137497,73272,bearish
08/02/2004,99.8125,100.75,99.75,100.025002,99528,bullish
08/03/2004,100.25,100.6875,99.537498,99.900002,25104,bearish
08/04/2004,95,100.175003,95,99.949997,43656,bullish
08/05/2004,99.75,100.699997,98.25,98.849998,44048,bearish
08/06/2004,98.275002,99.900002,97.5,97.5625,32392,bearish
08/09/2004,97.512497,98.75,95.324997,98.474998,19040,bullish
08/10/2004,101.224998,101.375,98.375,101.199997,50656,bearish
08/11/2004,101.5625,109,100.5,106.300003,271960,bullish
08/12/2004,106.300003,106.300003,106.300003,106.300003,0,bearish
08/13/2004,110,111.75,105,106.875,119976,bearish
08/16/2004,104.75,106.074997,101.787498,102.400002,39776,bearish
08/17/2004,104,105.862503,102,102.412498,74976,bearish
08/18/2004,103.375,104.474998,102,102.4375,21432,bearish
08/19/2004,103.5,104.375,103.125,104.0625,19856,bullish
08/20/2004,102.75,104.224998,102.400002,102.712502,22184,bearish
08/23/2004,97.612503,109.75,97.612503,107.012497,108624,bullish
08/24/2004,109.949997,116.4375,108.5,115.175003,455456,bullish
08/25/2004,149.837494,149.837494,122.375,123.493752,136928,bearish
08/26/2004,124,124.625,121.912498,122.375,40443200,bearish
08/27/2004,122.800003,122.800003,119.82,120.332497,30646000,bearish
08/30/2004,121.237503,123.75,120.625,123.345001,24465208,bullish
08/31/2004,123.3125,123.75,122,123.512497,21194656,bullish
09/01/2004,123.75,124.375,122.949997,123.487503,19935544,bearish
09/02/2004,123.737503,125.574997,123.25,124.207497,21356352,bullish
09/03/2004,125.75,137.5,123.794998,124.732498,9869856,bearish
09/06/2004,129.987503,129.987503,124.112503,124.357498,9038672,bearish
09/07/2004,129.375,129.375,124.375,124.449997,5772232,bearish
09/08/2004,124.5,125.099998,123.887497,124.212502,6593984,bearish
09/09/2004,124.625,124.737503,122.307503,122.495003,7947184,bearish
09/10/2004,123.75,123.75,122,123.599998,6415072,bearish
09/13/2004,123.875,126.9375,123.875,125.4375,20904912,bullish
09/14/2004,125.625,127.349998,125.370003,126.957497,15335472,bullish
09/15/2004,127.25,127.5,125.150002,125.762497,11988288,bearish
09/16/2004,125.875,126.875,125.3125,126.057503,7358224,bullish
09/17/2004,126.5,128.737503,126.287498,128.0625,14627896,bullish
09/20/2004,129.050003,129.612503,127.519997,127.862503,8552224,bearish
09/21/2004,128.107498,131.0625,127.75,130.725006,13897080,bullish
09/22/2004,131.050003,132,129.637497,131.507507,15371584,bullish
09/23/2004,131,131.125,128.375,128.782501,15819680,bearish
09/24/2004,128.637497,130,128.25,128.600006,8083208,bearish
09/27/2004,128.4375,129.0625,126.875,127.595001,8229512,bearish
09/28/2004,127,128.425003,126.5625,126.945,6339416,bearish
09/29/2004,127.407501,129.125,127.019997,128.875,11737176,bullish
09/30/2004,129.449997,130.112503,127.582497,128.387497,12521432,bearish
10/01/2004,128.625,132.057495,128.294998,130.962494,10968888,bullish
10/04/2004,132.125,135.125,131.807495,134.5625,15129824,bullish
10/05/2004,135.037506,136.125,134.4375,135.087494,14341288,bullish
10/06/2004,135.125,137.850006,134.382507,135.199997,17670664,bullish
10/07/2004,135.375,137.5,135.375,137.137497,10080128,bullish
10/08/2004,137.25,138.875,136.875,137.257507,8558920,bullish
10/11/2004,137.5,138.9375,135.625,136.162506,9332056,bearish
10/12/2004,138.75,139.375,134.707504,135.557495,15600512,bearish
10/13/2004,null,null,null,null,null,bearish
10/14/2004,137.875,140.5,136.007507,139.524994,19225984,bullish
10/15/2004,140.212494,142.625,139.657501,140.75,17799744,bullish
10/18/2004,141.75,142.75,140.657501,142.157501,13693344,bullish
10/19/2004,142.520004,143.587494,142.012497,142.899994,11767128,bullish
10/20/2004,143.100006,143.737503,141.125,141.657501,7206832,bearish
10/21/2004,142.157501,142.375,140.25,140.695007,6413520,bearish
10/22/2004,140.695007,140.695007,140.695007,140.695007,0,bearish
10/25/2004,140.625,140.875,138.845001,139.669998,9390272,bearish
10/26/2004,139.449997,142.619995,139.449997,142.149994,6932760,bullish
10/27/2004,142.782501,143.5,141.899994,142.487503,7837656,bearish
10/28/2004,143.125,146.850006,143.125,145.744995,18591416,bullish
10/29/2004,145.994995,145.994995,143.145004,144.532501,8661776,bearish
11/01/2004,143.75,146.807495,142.787506,146.332504,6137568,bullish
11/02/2004,141.25,147.470001,140.625,144.962494,8864040,bullish
11/03/2004,145.125,148,145.125,146.899994,8978136,bullish
11/04/2004,147.720001,148.487503,145.962494,146.300003,6555808,bearish
11/05/2004,146.744995,147.5,145,145.682495,5023848,bearish
11/08/2004,145.625,148.612503,144.5,148.020004,10291728,bullish
11/09/2004,148.375,149.737503,147.125,148.550003,7338712,bullish
11/10/2004,148.875,149.875,148.762497,149.294998,5734392,bullish
11/11/2004,149.875,150.425003,148.887497,149.532501,5235128,bearish
11/12/2004,150.5,151,148.774994,149.595001,1813408,bearish
11/15/2004,149.595001,149.595001,149.595001,149.595001,0,bearish
11/16/2004,149.75,149.75,148,148.862503,4005504,bearish
11/17/2004,148.9375,151.237503,148.9375,150.675003,5467936,bullish
11/18/2004,151.182495,154.320007,150.8125,153.875,7472128,bullish
11/19/2004,154.125,154.625,151.387497,152.137497,6812760,bearish
11/22/2004,150.975006,153.25,149.375,152.807495,4738272,bullish
11/23/2004,153.824997,155.25,153.020004,154.445007,4312792,bullish
11/24/2004,154.875,155.625,153.770004,154.237503,3223304,bearish
11/25/2004,154.25,155.5,151.082504,152.107498,6310872,bearish
11/26/2004,152.107498,152.107498,152.107498,152.107498,0,bearish
11/29/2004,152,155.962494,150.695007,155.487503,5281488,bullish
11/30/2004,156.020004,160.75,155.625,159.332504,10508144,bullish
12/01/2004,160.125,160.125,157.125,157.695007,8481864,bearish
12/02/2004,158.125,159.625,154.887497,155.324997,9657704,bearish
12/03/2004,156.157501,156.987503,152.695007,154.595001,9777216,bearish
12/06/2004,155,156.25,151.0625,151.820007,11473872,bearish
12/07/2004,152,154.112503,151.875,152.282501,7863224,bullish
12/08/2004,152.25,153.324997,149.507507,150.100006,7329408,bearish
12/09/2004,150.619995,152.125,150.607498,151.432495,3801224,bullish
12/10/2004,152.5,154.4375,151.75,153.207504,6216808,bullish
12/13/2004,153.25,155.207504,153.157501,154.520004,4996232,bullish
12/14/2004,155.25,155.587494,153.787506,154.145004,3083504,bearish
12/15/2004,155.5,156.845001,154.75,155.6875,5772672,bullish
12/16/2004,156.057495,158.125,154.75,157.832504,4350464,bullish
12/17/2004,157.5,159.350006,156.512497,157.0625,5509752,bearish
12/20/2004,157.5,158.5625,157.0625,157.820007,2268424,bullish
12/21/2004,158.119995,159.625,157.895004,159.087494,3458512,bullish
12/22/2004,159.387497,159.387497,153.75,155.020004,6001712,bearish
12/23/2004,155.962494,155.962494,153.125,153.482498,3948912,bearish
12/24/2004,154.119995,159,152.695007,158.494995,6661856,bullish
12/27/2004,158.75,160.625,157.774994,158.820007,4400504,bullish
12/28/2004,159,164.25,158.274994,163.669998,9614448,bullish
12/29/2004,164.619995,167.112503,164.145004,165.032501,6633224,bullish
12/30/2004,164.75,166,161.482498,162.082504,5626792,bearish
12/31/2004,162.5,167.350006,162.082504,166.932495,4899312,bullish
01/03/2005,166.932495,169.587494,166.932495,169.157501,4734168,bullish
01/04/2005,168.75,169.25,166.645004,167.657501,4979104,bearish
01/05/2005,167.524994,167.524994,160.037506,165.625,9604320,bearish
01/06/2005,165,168.25,161.5625,165.057495,8006888,bullish
01/07/2005,166.25,168.125,164.082504,167.494995,7623136,bullish
01/10/2005,168.582504,169.925003,165.25,165.932495,7521568,bearish
01/11/2005,166.25,166.912506,162.625,164.220001,7986376,bearish
01/12/2005,165.744995,170.994995,160.837494,162.257507,20720032,bearish
01/13/2005,163.75,167.337494,159.375,161.612503,27757952,bearish
01/14/2005,163.087494,164.737503,159.625,162.050003,15757776,bearish
01/17/2005,163.699997,163.699997,155.024994,157.907501,13651184,bearish
01/18/2005,159.337494,160.5,157.1875,157.982498,6183264,bearish
01/19/2005,158.25,159.212494,156.387497,156.925003,3538488,bearish
01/20/2005,156.875,156.875,153.75,155.462494,4536200,bearish
01/24/2005,155.462494,155.919998,151.919998,152.582504,3628192,bearish
01/25/2005,151.850006,154.987503,150.887497,154.432495,4465928,bullish
01/27/2005,155.407501,156.725006,154.412506,155.070007,5455344,bearish
01/28/2005,155.357498,161.850006,155.3125,161.149994,8393816,bullish
01/31/2005,162.25,163.975006,161.282501,162.550003,5853384,bullish
02/01/2005,163.375,165,160.875,164.407501,8019840,bullish
02/02/2005,164.875,165.432495,162.875,163.619995,4870456,bearish
02/03/2005,164,164.345001,162.75,163.887497,3327616,bearish
02/04/2005,163.75,165.25,162.570007,163.307495,2684040,bearish
02/07/2005,164.074997,166.337494,162.625,164.220001,5944216,bullish
02/08/2005,164.220001,165.375,163.5,164.5,3284432,bullish
02/09/2005,165.125,167.949997,165.095001,166.600006,5537936,bullish
02/10/2005,166.25,167.9375,165.375,166.582504,4376648,bullish
02/11/2005,167.25,173.375,167.25,172.720001,10367096,bullish
02/14/2005,173.882507,177.25,173.882507,176.207504,8875264,bullish
02/15/2005,176.25,176.875,171.75,172.669998,3976720,bearish
02/16/2005,174.875,174.875,170.125,171.020004,3126832,bearish
02/17/2005,171.020004,173.25,168.824997,172.732498,4124976,bullish
02/18/2005,172.5,174,169.375,171.875,2545144,bearish
02/21/2005,171.375,171.975006,168.137497,170.695007,1777152,bearish
02/22/2005,170.587494,171.244995,168.875,170.432495,2139040,bearish
02/23/2005,170.432495,172.762497,169.395004,171.869995,5166816,bullish
02/24/2005,171.869995,174.487503,170.149994,170.994995,10806440,bearish
02/25/2005,172.100006,172.375,169.145004,170.507507,5070896,bearish
02/28/2005,172.375,173.125,167.5,172.612503,6402408,bullish
03/01/2005,172.625,180,168.875,169.682495,4958152,bearish
03/02/2005,171.875,171.875,170.199997,171,2658112,bearish
03/03/2005,171.25,174.375,170.5,173.695007,2891160,bullish
03/04/2005,174.25,175.4375,172.75,174.032501,4017872,bearish
03/07/2005,174.375,176,174.25,175.024994,3658032,bullish
03/08/2005,175.5,177.612503,174.419998,176.744995,5027680,bullish
03/09/2005,176.125,178.3125,174.382507,175.9375,5422088,bearish
03/10/2005,176.25,176.25,173.782501,174.945007,2302280,bearish
03/11/2005,175.75,179.362503,175.625,178.432495,5205744,bullish
03/14/2005,178.5,182.5,177.5,181.482498,6534032,bullish
03/15/2005,181.375,182.75,178.75,180.332504,4146480,bearish
03/16/2005,180,183.449997,180,181.507507,5473416,bullish
03/17/2005,181,184.212494,180,182.619995,6805328,bullish
03/18/2005,182.375,184.0625,178.125,183.587494,6123464,bullish
03/21/2005,183.770004,184.375,180.574997,182.057495,4354120,bearish
03/22/2005,181.850006,182.137497,180.012497,180.445007,2684432,bearish
03/23/2005,180,181,176.669998,177.657501,3439416,bearish
03/24/2005,178.75,179.75,172.207504,173.044998,5954576,bearish
03/28/2005,173.875,176.107498,173,174.050003,3699728,bullish
03/29/2005,174.375,174.75,170.274994,171.362503,3053400,bearish
03/30/2005,171.387497,175,170,173.820007,4115256,bullish
03/31/2005,175.5625,180.637497,174.657501,179.007507,6914640,bullish
04/01/2005,179.125,182.125,176.75,181.369995,5562672,bullish
04/04/2005,181.5,182.100006,177.912506,178.470001,5257360,bearish
04/05/2005,178.625,180.3125,177.012497,178.182495,3367832,bearish
04/06/2005,178.375,181,178.375,180.169998,1953408,bullish
04/07/2005,180.125,181.25,177.75,178.149994,2483216,bearish
04/08/2005,178.837494,179.362503,173.757507,174.195007,4052280,bearish
04/11/2005,174.625,175,170.012497,170.449997,2822992,bearish
04/12/2005,174.875,174.875,170.625,172.75,4112696,bearish
04/13/2005,174.25,175.875,173.195007,175.199997,4638600,bullish
04/15/2005,174.375,174.375,164.375,164.875,9862480,bearish
04/18/2005,162.5,168.587494,161.375,164.832504,6024304,bullish
04/19/2005,166.25,168.612503,147.262497,151.087494,27235152,bearish
04/20/2005,150,150,136.662506,139.524994,47498256,bearish
04/21/2005,140.625,143.5,138.75,142.800003,13252336,bullish
04/22/2005,145,146.457504,142.532501,145.845001,12958672,bullish
04/25/2005,145.600006,145.987503,143.5,144.619995,6880584,bearish
04/26/2005,144.625,145.475006,141.762497,142.087494,5539000,bearish
04/27/2005,142.637497,142.637497,138.875,139.457504,6537368,bearish
04/28/2005,139.387497,141.25,137.145004,139.350006,8728872,bearish
04/29/2005,141.100006,143.087494,139.632507,141.387497,11065704,bullish
05/02/2005,143.75,147.25,139.762497,141.112503,5129600,bearish
05/03/2005,141.25,141.875,138.169998,138.574997,5503048,bearish
05/04/2005,138.3125,140.5625,138.3125,140.107498,4792144,bullish
05/05/2005,143.744995,143.75,140.695007,142.107498,6495064,bearish
05/06/2005,142.5,146.462494,141.520004,145.9375,8188664,bullish
05/09/2005,146.25,147.782501,145.782501,146.907501,4739040,bullish
05/10/2005,147.25,147.25,143.282501,144.0625,7075952,bearish
05/11/2005,143.5,144.074997,142.244995,143.637497,3213288,bullish
05/12/2005,144.875,145.212494,142.895004,143.345001,3608944,bearish
05/13/2005,143.625,143.875,142.520004,143.574997,2388752,bearish
05/16/2005,143.125,144.862503,142.782501,144.287506,5775200,bullish
05/17/2005,145.137497,145.587494,143.050003,143.820007,4666576,bearish
05/18/2005,144.25,144.25,140.375,142.837494,4588224,bearish
05/19/2005,144.182495,146.5,144.149994,145.3125,3659448,bullish
05/20/2005,145.625,146.837494,143.399994,146.207504,3265616,bullish
05/23/2005,146.25,154.362503,146.25,152.975006,10362016,bullish
05/24/2005,155.587494,155.587494,150.657501,154.357498,6128856,bearish
05/25/2005,153.712494,158.675003,151.875,157.570007,7894472,bullish
05/26/2005,157.25,162,156.395004,161.257507,9782096,bullish
05/27/2005,160.375,162.375,156.907501,158.649994,7363480,bearish
05/30/2005,158.649994,166.632507,158,164.887497,17893184,bullish
05/31/2005,165,167.862503,163.195007,166.782501,10365568,bullish
06/01/2005,166.25,166.25,162.195007,163.0625,7530088,bearish
06/02/2005,163.5,163.625,158.137497,158.570007,11076624,bearish
06/03/2005,158.570007,162.087494,157.632507,161.645004,6548528,bullish
06/06/2005,161.875,162.712494,158.787506,160.050003,5792512,bearish
06/07/2005,161.100006,161.100006,158.632507,159.707504,3698192,bearish
06/08/2005,160,162,159.512497,161.512497,4832512,bullish
06/09/2005,161.75,162.375,158.919998,159.662506,3598336,bearish
06/10/2005,160,162.5,157.637497,158.270004,6642624,bearish
06/13/2005,159.375,160.375,157.524994,158.957504,2590032,bearish
